Title: Hr

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1363.15 90.996270 38.828130 34.105853 0.005283 0.000000 1.237437 0.000000 0.000000 0.000000 0.000000 0.000000 3.479558 
500.00 1353.15 86.929903 38.173669 32.127521 0.111038 0.000000 0.986105 0.523645 0.000000 0.000000 0.000000 0.000000 4.425361 
500.00 1343.15 82.035925 38.419527 27.102938 0.115303 0.000000 1.501602 1.902328 0.000000 0.847887 0.000000 0.000000 6.949468 
500.00 1333.15 67.772267 35.318973 23.940825 0.000000 0.322676 0.579249 1.495169 0.000000 0.310340 0.000000 0.000000 8.670714 
500.00 1323.15 59.404506 33.686364 21.318173 0.000000 0.394270 0.246903 1.385110 0.000000 0.219923 0.000000 0.000000 10.121985 
500.00 1313.15 52.591212 32.248251 19.305999 0.000000 0.292215 0.156105 1.112872 0.000000 0.160317 0.000000 0.000000 11.220742 
500.00 1303.15 47.411550 31.150048 17.702150 0.000000 0.223869 0.102887 0.922414 0.000000 0.121489 0.000000 0.000000 12.077239 
500.00 1293.15 43.319099 30.267897 16.386443 0.000000 0.175617 0.070537 0.782182 0.000000 0.094814 0.000000 0.000000 12.758304 
500.00 1283.15 39.989856 29.530748 15.283093 0.000000 0.140131 0.050392 0.674585 0.000000 0.075693 0.000000 0.000000 13.306854 
500.00 1273.15 37.219997 28.895355 14.341857 0.000000 0.113201 0.037654 0.589279 0.000000 0.061516 0.000000 0.000000 13.751847 
500.00 1263.15 34.874717 28.333965 13.528098 0.000000 0.092243 0.029560 0.519767 0.000000 0.050714 0.000000 0.000000 14.113584 
500.00 1253.15 32.861279 27.828132 12.816972 0.000000 0.075627 0.024409 0.461941 0.000000 0.042302 0.000000 0.000000 14.406881 
500.00 1243.15 31.113356 27.365090 12.190066 0.000000 0.062267 0.021137 0.413072 0.000000 0.035633 0.000000 0.000000 14.642916 
500.00 1233.15 29.581958 26.935709 11.633342 0.000000 0.051409 0.019064 0.371268 0.000000 0.030269 0.000000 0.000000 14.830358 
500.00 1223.15 28.229891 26.533265 11.135838 0.000000 0.042511 0.017751 0.335173 0.000000 0.025901 0.000000 0.000000 14.976091 
500.00 1213.15 27.028249 26.152675 10.688825 0.000000 0.035170 0.016912 0.303777 0.000000 0.022308 0.000000 0.000000 15.085682 
500.00 1203.15 25.954127 25.790011 10.285232 0.000000 0.029081 0.016364 0.276304 0.000000 0.019326 0.000000 0.000000 15.163704 
500.00 1193.15 24.989075 25.442178 9.919256 0.000000 0.024008 0.015986 0.252142 0.000000 0.016831 0.000000 0.000000 15.213956 
500.00 1183.15 24.118034 25.106695 9.586078 0.000000 0.019764 0.015703 0.230798 0.000000 0.014730 0.000000 0.000000 15.239621 
500.00 1173.15 23.328567 24.781545 9.281662 0.000000 0.016201 0.015468 0.211870 0.000000 0.012950 0.000000 0.000000 15.243394 
500.00 1163.15 22.610307 24.465063 9.002595 0.000000 0.013202 0.015252 0.195022 0.000000 0.011432 0.000000 0.000000 15.227560 
500.00 1153.15 21.954540 24.155865 8.745977 0.000000 0.010669 0.015037 0.179975 0.000000 0.010133 0.000000 0.000000 15.194075 
500.00 1143.15 21.353890 23.852782 8.509322 0.000000 0.008526 0.014813 0.166493 0.000000 0.009015 0.000000 0.000000 15.144614 
500.00 1133.15 20.802071 23.554822 8.290495 0.000000 0.006708 0.014577 0.154374 0.000000 0.008048 0.000000 0.000000 15.080619 
500.00 1123.15 20.293696 23.261128 8.087644 0.000000 0.005163 0.014327 0.143450 0.000000 0.007210 0.000000 0.000000 15.003334 
500.00 1113.15 19.824126 22.970962 7.899165 0.000000 0.003848 0.014063 0.133573 0.000000 0.006481 0.000000 0.000000 14.913832 
500.00 1103.15 19.388988 22.683942 7.718423 0.000000 0.005309 0.012061 0.127358 0.000000 0.002986 0.002495 0.001272 14.814038 
500.00 1093.15 18.975145 22.395187 7.549465 0.000000 0.004444 0.011650 0.118951 0.000000 0.002530 0.002626 0.001857 14.703665 
500.00 1083.15 18.587426 22.107559 7.392325 0.000000 0.003410 0.011485 0.111039 0.000000 0.002353 0.002357 0.001393 14.583198 
500.00 1073.15 18.228025 21.822138 7.245926 0.000000 0.002509 0.011317 0.103849 0.000000 0.002194 0.002121 0.000940 14.453281 
500.00 1063.15 17.893975 21.541765 7.105174 0.004396 0.000000 0.010349 0.099549 0.000000 0.000507 0.002304 0.000784 14.318704 
500.00 1053.15 17.573257 21.264939 6.965686 0.009361 0.000000 0.005297 0.099166 0.000000 0.000000 0.001947 0.000941 14.182542 
500.00 1043.15 17.253001 21.128051 6.400505 0.013496 0.000000 0.010310 0.195112 0.243318 0.000000 0.002549 0.008182 14.254577 
500.00 1033.15 16.009357 20.745653 5.462078 0.015771 0.000000 0.015066 0.267384 0.469674 0.000000 0.002885 0.015174 14.497620 
