Title: Hr

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1373.15 93.641501 88.923907 0.047780 0.000000 4.519345 0.000000 0.000000 0.000000 0.000000 0.000000 0.150470 
500.00 1363.15 89.077601 83.405770 0.373894 0.000000 3.723840 1.340222 0.000000 0.000000 0.000000 0.000000 0.233873 
500.00 1353.15 83.639596 75.824591 1.037332 0.000000 2.397283 4.008093 0.000000 0.000000 0.000000 0.000000 0.372297 
500.00 1343.15 76.334739 61.182367 0.392869 0.000000 4.791243 5.165376 0.000000 4.220234 0.000000 0.000000 0.582651 
500.00 1333.15 61.805483 54.355519 0.428246 0.000000 1.875458 3.230782 0.000000 1.216104 0.000000 0.000000 0.699374 
500.00 1323.15 55.085830 48.050788 0.000000 1.070343 0.827825 3.382140 0.000000 0.938878 0.000000 0.000000 0.815856 
500.00 1313.15 48.889707 43.052337 0.000000 0.930252 0.422809 2.878823 0.000000 0.693537 0.000000 0.000000 0.911949 
500.00 1303.15 43.982391 39.087946 0.000000 0.716162 0.269322 2.389866 0.000000 0.528628 0.000000 0.000000 0.990467 
500.00 1293.15 40.093153 35.852708 0.000000 0.563825 0.177994 2.027926 0.000000 0.414441 0.000000 0.000000 1.056258 
500.00 1283.15 36.921328 33.154627 0.000000 0.450926 0.122842 1.748499 0.000000 0.332008 0.000000 0.000000 1.112426 
500.00 1273.15 34.277679 30.866491 0.000000 0.364643 0.089435 1.525551 0.000000 0.270502 0.000000 0.000000 1.161057 
500.00 1263.15 32.036873 28.900529 0.000000 0.297093 0.069442 1.342817 0.000000 0.223381 0.000000 0.000000 1.203612 
500.00 1253.15 30.112473 27.193669 0.000000 0.243289 0.057746 1.190090 0.000000 0.186518 0.000000 0.000000 1.241160 
500.00 1243.15 28.442388 25.699038 0.000000 0.199890 0.051161 1.060594 0.000000 0.157195 0.000000 0.000000 1.274510 
500.00 1233.15 26.980498 24.380805 0.000000 0.164552 0.047675 0.949621 0.000000 0.133550 0.000000 0.000000 1.304294 
500.00 1223.15 25.691564 23.210934 0.000000 0.135571 0.046018 0.853757 0.000000 0.114265 0.000000 0.000000 1.331019 
500.00 1213.15 24.548025 22.167060 0.000000 0.111668 0.045388 0.770427 0.000000 0.098386 0.000000 0.000000 1.355096 
500.00 1203.15 23.527912 21.231072 0.000000 0.091861 0.045286 0.697621 0.000000 0.085201 0.000000 0.000000 1.376870 
500.00 1193.15 22.613438 20.388113 0.000000 0.075382 0.045409 0.633733 0.000000 0.074175 0.000000 0.000000 1.396626 
500.00 1183.15 21.790020 19.625871 0.000000 0.061622 0.045577 0.577451 0.000000 0.064893 0.000000 0.000000 1.414606 
500.00 1173.15 21.045580 18.934052 0.000000 0.050098 0.045688 0.527691 0.000000 0.057033 0.000000 0.000000 1.431018 
500.00 1163.15 20.370025 18.303990 0.000000 0.040417 0.045692 0.483546 0.000000 0.050342 0.000000 0.000000 1.446038 
500.00 1153.15 19.754835 17.712406 0.000000 0.034904 0.043147 0.446285 0.000000 0.044679 0.000000 0.013448 1.459967 
500.00 1143.15 19.178082 17.173038 0.000000 0.027307 0.043374 0.410407 0.000000 0.039706 0.000000 0.011504 1.472747 
500.00 1133.15 18.651408 16.678741 0.000000 0.021085 0.043252 0.378524 0.000000 0.035432 0.000000 0.009864 1.484510 
500.00 1123.15 18.168803 16.224583 0.000000 0.015814 0.043000 0.349947 0.000000 0.031739 0.000000 0.008359 1.495361 
500.00 1113.15 17.725435 15.806322 0.000000 0.011338 0.042636 0.324252 0.000000 0.028536 0.000000 0.006959 1.505391 
500.00 1103.15 17.317119 15.419486 0.000000 0.008273 0.041748 0.301666 0.000000 0.024444 0.001091 0.005728 1.514684 
500.00 1093.15 16.940285 15.055649 0.000000 0.010834 0.037792 0.284965 0.000000 0.012322 0.010216 0.005165 1.523343 
500.00 1083.15 16.584458 14.687919 0.038309 0.000000 0.022374 0.285483 0.000000 0.000000 0.011405 0.006336 1.532630 
500.00 1073.15 16.225033 14.344557 0.038642 0.000000 0.017960 0.267430 0.000000 0.000000 0.009589 0.005475 1.541380 
500.00 1063.15 15.890467 14.029524 0.034063 0.000000 0.017911 0.246671 0.000000 0.000000 0.008626 0.004244 1.549426 
500.00 1053.15 15.583522 13.740144 0.030045 0.000000 0.017673 0.227979 0.000000 0.000000 0.007793 0.003055 1.556834 
500.00 1043.15 15.301589 13.474082 0.026521 0.000000 0.017279 0.211092 0.000000 0.000000 0.007067 0.001889 1.563660 
500.00 1033.15 15.042388 13.229299 0.023431 0.000000 0.016760 0.195786 0.000000 0.000000 0.006432 0.000727 1.569953 
500.00 1023.15 14.803288 11.801786 0.041528 0.000000 0.040631 0.479935 0.792373 0.000000 0.009803 0.030863 1.606369 
